rank,topic,url,ease_of_reading,sentence_level_sentiment,positive_sentiment,negative_sentiment,sentence_level_objectivity,bias,bias_label,credibility,trust_metric,google_page_rank,alexa_reach_rank,domain,content_length
64,NuclearPower,https://www.androidcentral.com/whats-new-netflix-amazon-prime-video-hulu-and-hbo-april-2020,80.0,22.54,17.277129033431553,5.261942959001781,53.89,100,Right,100.0,65.0,8,9372.0,androidcentral.com,5368
66,NuclearPower,https://news.yahoo.com/us-navy-evacuates-virus-struck-aircraft-carrier-roosevelt-055426449.html,40.0,12.23,8.972981041946559,3.2521437693851483,65.25,50,Partially Right,87.5,95.0,8,8.0,news.yahoo.com,4032
67,NuclearPower,https://hackaday.com/2020/03/24/wind-farms-in-the-night-on-demand-warning-lights-are-coming/,80.0,15.12,9.531834378773155,5.589164237123422,60.31,100,Left,nan,nan,nan,nan,hackaday.com,7454
68,NuclearPower,https://time.com/5816029/coronavirus-covid19-crisis-modi-india/,80.0,13.29,4.836754643206256,8.451633268165526,72.36,0,Center,95.0,64.0,8,1028.0,time.com,6930
69,NuclearPower,https://www.theatlantic.com/notes/2020/04/time-capsule-11-captain-crozier/609409/,80.0,13.56,11.219043976856478,2.3436355311355315,70.81,100,Right,92.5,79.0,8,1360.0,theatlantic.com,5484
72,NuclearPower,https://news.yahoo.com/pyongyang-gangnam-ex-n-korean-diplomat-ballot-seoul-040249946.html,40.0,20.21,16.1784147390208,4.035193201859869,60.3,50,Partially Right,87.5,95.0,8,8.0,news.yahoo.com,4551
73,NuclearPower,https://www.npr.org/2020/04/01/825640094/top-navy-brass-defend-response-to-virus-stricken-carrier-u-s-s-theodore-roosevel,100.0,6.92,0.4166666666666667,6.50297619047619,79.72,50,Partially Left,100.0,84.0,8,521.0,npr.org,4418
74,NuclearPower,https://thereader.mitpress.mit.edu/the-mega-wars-that-shaped-world-history/,80.0,13.08,9.094602803242513,3.9862127931980873,60.93,50,Partially Right,nan,nan,nan,nan,thereader.mitpress.mit.edu,20887
75,NuclearPower,https://melmagazine.com/en-us/story/wargames-ronald-reagan-cybersecurity,80.0,15.44,12.685494623337087,2.7519594180553084,62.85,100,Left,nan,nan,nan,nan,melmagazine.com,22953
76,NuclearPower,https://www.euronews.com/2020/03/23/germany-s-nuclear-power-regions-fear-for-the-future-as-plants-get-set-to-close,80.0,6.68,5.287811147186147,1.3888888888888888,83.15,50,Partially Left,nan,nan,nan,nan,euronews.com,2448
77,NuclearPower,https://news.yahoo.com/coronavirus-outbreak-pressuring-irans-government-203825972.html,80.0,8.92,5.097916666666666,3.8214781746031745,72.4,100,Right,87.5,95.0,8,8.0,news.yahoo.com,8811
78,NuclearPower,https://phys.org/news/2020-03-sediments-magnitude-megaquakes.html,80.0,10.95,5.827922077922078,5.119047619047619,65.7,100,Left,nan,nan,nan,nan,phys.org,3402
79,NuclearPower,https://www.rockpapershotgun.com/2020/03/17/have-you-played-shadow-president/,80.0,17.07,7.34375,9.730902777777777,64.02,50,Partially Right,nan,nan,nan,nan,rockpapershotgun.com,2419
80,NuclearPower,https://www.nature.com/articles/d41586-020-00695-0?utm_source=feedburner,80.0,11.5,9.835164835164836,1.6666666666666667,68.43,100,Left,nan,nan,nan,nan,nature.com,1448
81,NuclearPower,https://www.nature.com/articles/d41586-020-00695-0,80.0,11.5,9.835164835164836,1.6666666666666667,68.43,100,Left,nan,nan,nan,nan,nature.com,1448
82,NuclearPower,https://wired.jp/membership/2020/03/09/nuclear-power-worth-risk-1/,80.0,0.0,0.0,0.0,100.0,50,Partially Left,nan,nan,nan,nan,wired.jp,272
83,NuclearPower,https://www.mckinsey.com/industries/electric-power-and-natural-gas/our-insights/how-to-decarbonize-global-power-systems,80.0,14.04,10.3300321189814,3.71362433862434,59.47,50,Partially Left,nan,nan,nan,nan,mckinsey.com,27775
84,NuclearPower,https://www.reuters.com/article/us-edf-nuclearpower-idUSKBN21O1B7,80.0,5.06,4.046296296296296,1.0185185185185182,69.06,0,Center,100.0,87.0,9,544.0,reuters.com,3184
85,NuclearPower,https://news.yahoo.com/president-trump-says-might-intervene-004101860.html,80.0,17.38,10.617614367614369,6.762762762762761,66.33,100,Left,87.5,95.0,8,8.0,news.yahoo.com,5249
86,NuclearPower,https://boingboing.net/2020/03/07/unstoppable-plague-doomsday-i.html,40.0,16.36,8.981709956709958,7.375248015873015,68.56,100,Left,62.0,72.0,8,4847.0,boingboing.net,6345
87,NuclearPower,https://www.fool.com/investing/2020/03/14/southern-company-remains-on-track-to-build-the-uni.aspx,80.0,15.73,12.764692560525894,2.964365881032548,56.5,50,Partially Left,nan,nan,nan,nan,fool.com,5109
88,NuclearPower,https://acoup.blog/2020/03/20/collections-why-dont-we-use-chemical-weapons-anymore/,80.0,12.55,8.722848768067964,3.8301593504966527,61.4,0,Center,nan,nan,nan,nan,acoup.blog,41678
89,NuclearPower,https://www.aljazeera.com/indepth/opinion/trump-deadly-sanctions-power-reined-200319150137851.html,80.0,13.37,7.59536773989899,5.771831033549784,61.12,100,Right,82.5,73.0,8,nan,aljazeera.com,6442
90,NuclearPower,https://www.fool.com/investing/2020/04/01/us-coal-fired-power-plants-stumbled-into-2020.aspx,80.0,14.5,9.935829236676692,4.562146892655367,61.42,50,Partially Left,nan,nan,nan,nan,fool.com,6960
91,NuclearPower,https://jezebel.com/a-pandemic-didnt-stop-woody-allen-from-finding-a-publis-1842453390,80.0,9.28,9.283008658008656,0.0,72.37,100,Left,87.5,34.0,8,3051.0,jezebel.com,2331
92,NuclearPower,https://phys.org/news/2020-03-year-old-puzzle-quantum-breakthrough.html,40.0,17.72,14.89188225795369,2.8238945578231296,58.36,100,Right,nan,nan,nan,nan,phys.org,6298
93,NuclearPower,https://www.insightsonindia.com/2020/03/27/in-the-global-civil-nuclear-commerce-india-should-create-a-mature-domestic-market-for-nuclear-power-with-a-sizeable-installed-capacity-of-both-indigenous-and-foreign-reactors-do-yo/,80.0,4.16,2.8109668109668107,1.3472222222222223,89.5,0,Center,nan,nan,nan,nan,insightsonindia.com,6298
94,NuclearPower,https://www.theregister.co.uk/2020/03/18/fusion_reactors_ai/,40.0,15.07,14.426406926406923,0.6387741046831956,66.75,50,Partially Right,nan,nan,nan,nan,theregister.co.uk,3386
96,NuclearPower,https://www.defensenews.com/naval/2020/03/24/with-iran-tensions-high-centcom-pushes-a-dubious-carrier-strategy/,80.0,11.68,7.660782427449092,4.016586863313053,65.63,100,Right,100.0,58.0,7,29278.0,defensenews.com,16112
97,NuclearPower,https://www.euronews.com/2020/03/17/germany-s-nuclear-power-regions-fear-for-the-future-as-plants-get-set-to-close,80.0,6.68,5.287811147186147,1.3888888888888888,83.15,50,Partially Left,nan,nan,nan,nan,euronews.com,2448
98,NuclearPower,https://www.power-technology.com/comment/nuclear-industry-covid-19/,80.0,10.64,8.419774130190797,2.2219276094276097,65.76,50,Partially Left,nan,nan,nan,nan,power-technology.com,2448
100,NuclearPower,https://en.wikipedia.org/wiki/Global_catastrophic_risk,80.0,10.25,6.171587864296196,4.075623932394764,64.54,50,Partially Left,nan,nan,nan,nan,en.wikipedia.org,78690
1,PaidSickLeave,https://www.theverge.com/2020/3/10/21173994/google-coronavirus-north-american-employees-work-from-home-sick-leave-fund,80.0,12.68,7.023384353741497,5.660237579880438,67.02,100,Left,100.0,75.0,8,443.0,theverge.com,1807
3,PaidSickLeave,https://twocents.lifehacker.com/what-you-need-to-know-about-the-families-first-coronavi-1842427176,40.0,25.84,8.37210111317254,17.46938775510204,43.33,100,Left,nan,nan,nan,nan,twocents.lifehacker.com,2799
4,PaidSickLeave,https://gizmodo.com/uber-and-lyft-fine-well-pay-workers-quarantined-with-1842212508,40.0,16.27,12.620498462889765,3.6501774622892635,58.54,100,Left,75.0,60.0,8,529.0,gizmodo.com,4869
5,PaidSickLeave,https://www.msn.com/en-us/money/companies/walmart-apple-and-olive-garden-are-among-major-employers-updating-sick-leave-policies-as-coronavirus-cases-spread/ar-BB110k3q,40.0,22.15,7.085900210900211,15.063304750804749,57.41,50,Partially Right,100.0,81.0,9,46.0,msn.com,6365
10,PaidSickLeave,https://www.reuters.com/article/us-health-coronavirus-usa-democrats-idUSKBN20X25U,40.0,24.14,17.0,7.142857142857142,55.03,50,Partially Left,100.0,87.0,9,544.0,reuters.com,273
11,PaidSickLeave,https://www.engadget.com/2020/03/21/amazon-raises-overtime-pay-for-warehouse-workers/,40.0,14.59,1.446969696969697,13.142857142857142,37.55,100,Left,100.0,76.0,8,566.0,engadget.com,273
12,PaidSickLeave,https://www.reuters.com/article/uk-health-coronavirus-usa-congress-idUSKBN2101VL,40.0,5.81,4.436048799685163,1.371753246753247,77.75,50,Partially Left,100.0,87.0,9,544.0,reuters.com,2528
13,PaidSickLeave,https://www.fastcompany.com/90472535/coronavirus-paid-sick-leave,80.0,20.34,11.111069713528732,9.228878362075084,58.36,100,Left,87.5,64.0,8,2064.0,fastcompany.com,8398
14,PaidSickLeave,https://www.cnet.com/news/state-ags-tell-amazon-to-boost-paid-sick-leave-during-coronavirus-crisis/,80.0,12.98,8.52176527176527,4.455848164181497,61.26,100,Left,100.0,86.0,8,155.0,cnet.com,2551
15,PaidSickLeave,https://markets.businessinsider.com/news/stocks/congress-coronavirus-relief-paid-sick-leave-bill-workers-not-covered-2020-3-1029000485,80.0,15.67,7.556540306540308,8.112398112398113,65.55,100,Right,100.0,57.0,8,352.0,markets.businessinsider.com,4701
16,PaidSickLeave,https://www.cnet.com/features/gig-workers-with-covid-19-symptoms-say-its-hard-to-get-sick-leave-from-uber-lyft-instacart/,80.0,12.91,5.364022017868172,7.546347527116756,72.32,100,Left,100.0,86.0,8,155.0,cnet.com,17203
17,PaidSickLeave,https://www.businessinsider.com/in-memo-hobby-lobby-refuses-paid-sick-leave-during-coronavirus-2020-3,40.0,10.37,7.5949647141053385,2.7795690035273375,69.38,100,Right,100.0,57.0,8,352.0,businessinsider.com,7651
18,PaidSickLeave,https://www.businessinsider.com/senate-passes-emergency-coronavirus-package-with-paid-sick-leave-2020-3,40.0,20.73,13.913900913900912,6.812484252960445,64.24,100,Left,100.0,57.0,8,352.0,businessinsider.com,2895
19,PaidSickLeave,https://twocents.lifehacker.com/why-you-should-save-your-tax-refund-this-year-1842212398,80.0,24.27,14.119318181818183,10.146705146705148,71.37,100,Left,nan,nan,nan,nan,twocents.lifehacker.com,1646
20,PaidSickLeave,https://www.npr.org/2020/03/12/814873931/pelosi-negotiates-changes-to-coronavirus-bill-as-congress-scrambles-to-respond,100.0,6.92,0.4166666666666667,6.50297619047619,79.72,50,Partially Left,100.0,84.0,8,521.0,npr.org,2423
21,PaidSickLeave,https://www.businessinsider.com/nurses-worry-about-getting-paid-sick-leave-covid-19-outbreak-2020-3,80.0,27.38,13.222041847041849,14.162236987818384,43.74,100,Left,100.0,57.0,8,352.0,businessinsider.com,5098
22,PaidSickLeave,https://www.engadget.com/2020/03/22/lyft-will-deliver-food-medical-supplies-coronavirus/,80.0,13.31,6.458333333333334,6.852453102453103,77.45,50,Partially Left,100.0,76.0,8,566.0,engadget.com,1528
23,PaidSickLeave,https://www.huffpost.com/entry/house-democrats-coronavirus-package_n_5e69c801c5b6bd8156f17e46,100.0,16.67,16.666666666666664,0.0,76.67,100,Right,nan,nan,nan,nan,huffpost.com,4099
24,PaidSickLeave,https://www.huffpost.com/entry/paid-sick-leave-in-coronavirus-bill-watered-down-even-more_n_5e70e52ec5b6eab7793d0ceb,100.0,16.67,16.666666666666664,0.0,76.67,100,Right,nan,nan,nan,nan,huffpost.com,4482
25,PaidSickLeave,https://www.huffpost.com/entry/paid-sick-leave-coronavirus-covid-19_n_5e68f415c5b6670e730215e9,100.0,16.67,16.666666666666664,0.0,76.67,100,Right,nan,nan,nan,nan,huffpost.com,5874
26,PaidSickLeave,https://www.reuters.com/article/us-health-coronavirus-usa-schumer-idUSKBN20X2SW,80.0,15.71,15.714285714285714,0.0,39.52,50,Partially Right,100.0,87.0,9,544.0,reuters.com,273
27,PaidSickLeave,https://www.huffpost.com/entry/senate-gop-blocks-emergency-paid-sick-leave-legislation-from-moving-forward_n_5e691016c5b68d61645ebff9,100.0,16.67,16.666666666666664,0.0,76.67,100,Right,nan,nan,nan,nan,huffpost.com,3466
28,PaidSickLeave,https://twitter.com/jackremmington/status/1239844473376518144,100.0,0.0,0.0,0.0,100.0,100,Left,nan,nan,nan,nan,twitter.com,3466
29,PaidSickLeave,https://www.theverge.com/2020/3/29/21198986/instacart-hand-sanitizer-shoppers-strike-coronavirus,40.0,14.14,10.573274764451234,3.563683048977167,62.87,50,Partially Left,100.0,75.0,8,443.0,theverge.com,3361
30,PaidSickLeave,https://www.theverge.com/2020/4/3/21206630/instacart-health-and-safety-kits-face-mask-hand-sanitizer-sick-pay-strike,40.0,10.08,4.5002405002405,5.5780423280423275,64.31,50,Partially Left,100.0,75.0,8,443.0,theverge.com,3090
31,PaidSickLeave,https://www.wired.com/story/opinion-how-social-distancing-became-social-justice/,80.0,14.9,10.16994992441421,4.733405483405483,60.28,100,Left,100.0,85.0,8,1138.0,wired.com,5729
32,PaidSickLeave,https://www.businessinsider.com/coronavirus-75-percent-workforce-exempted-from-paid-sick-leave-2020-4,80.0,15.72,7.767045454545454,7.952741702741702,70.53,100,Left,100.0,57.0,8,352.0,businessinsider.com,2180
33,PaidSickLeave,https://twocents.lifehacker.com/tip-your-service-workers-especially-generously-right-no-1842265325,80.0,13.13,5.785799168152109,7.340686274509804,64.63,100,Left,nan,nan,nan,nan,twocents.lifehacker.com,2126
34,PaidSickLeave,https://www.huffpost.com/entry/house-democrats-paid-sick-leave-bill-coronavirus_n_5e6a4e8bc5b6dda30fc4ac99,100.0,16.67,16.666666666666664,0.0,76.67,100,Right,nan,nan,nan,nan,huffpost.com,6608
35,PaidSickLeave,https://twitter.com/jackremmington/status/1239844473376518144?s=20,100.0,0.0,0.0,0.0,100.0,100,Left,nan,nan,nan,nan,twitter.com,3197
36,PaidSickLeave,https://time.com/5803671/paid-leave-imminent-coronavirus/,80.0,15.01,3.4764643792421577,11.530976096948322,64.94,100,Left,95.0,64.0,8,1028.0,time.com,6888
37,PaidSickLeave,https://www.businessinsider.com/coronavirus-changes-walmart-starbucks-employee-benefits-2020-3,80.0,33.55,4.545454545454546,29.004329004329005,48.29,100,Left,100.0,57.0,8,352.0,businessinsider.com,6888
38,PaidSickLeave,https://mashable.com/article/whole-foods-strike-coronavirus/,40.0,11.59,10.632756132756132,0.95856524427953,66.25,100,Left,62.5,75.0,9,nan,mashable.com,2432
40,PaidSickLeave,https://gizmodo.com/google-facebook-contractors-still-expected-on-site-ami-1842307005,40.0,11.53,2.041904761904762,9.483174603174604,69.86,100,Left,75.0,60.0,8,529.0,gizmodo.com,4764
41,PaidSickLeave,https://slashdot.org/story/20/03/25/1646250/amazon-owned-by-worlds-richest-man-soliciting-public-donations-to-pay-workers-sick-leave,100.0,26.82,21.38888888888889,5.4315476190476195,56.75,100,Left,nan,nan,nan,nan,slashdot.org,1381
42,PaidSickLeave,https://news.yahoo.com/virus-puts-u-restaurant-sick-224612115.html,80.0,17.68,7.7873563218390816,9.892164668026735,48.34,50,Partially Right,87.5,95.0,8,8.0,news.yahoo.com,7588
43,PaidSickLeave,https://www.huffpost.com/entry/coronavirus-stimulus-paid-sick-payroll-unemployment-insurance-standoff_n_5e680c2ac5b68d61645c5be1,100.0,16.67,16.666666666666664,0.0,76.67,100,Right,nan,nan,nan,nan,huffpost.com,8045
46,PaidSickLeave,https://www.cnn.com/2020/03/23/opinions/workers-come-first-coronavirus-legislation/index.html,80.0,17.98,15.451115416841226,2.5332821300563237,55.85,100,Left,100.0,87.0,9,nan,cnn.com,3727
47,PaidSickLeave,https://gizmodo.com/cant-pay-your-apple-card-bill-this-month-apple-says-do-1842334420,40.0,20.46,11.58317872603587,8.873376623376624,62.19,100,Left,75.0,60.0,8,529.0,gizmodo.com,1966
48,PaidSickLeave,https://www.blog.google/inside-google/company-announcements/supporting-our-extended-workforce-through-covid-19-outbreak/?utm_source=feedburner,40.0,17.38,2.0408163265306123,15.34071583178726,58.51,100,Right,nan,nan,nan,nan,blog.google,2039
49,PaidSickLeave,https://www.theverge.com/2020/3/20/21188292/amazon-workers-coronavirus-essential-service-risk,80.0,15.45,11.404089154089153,4.046080577330578,61.17,100,Right,100.0,75.0,8,443.0,theverge.com,11989
50,PaidSickLeave,https://www.fastcompany.com/90477967/pandemic-nation-sick-leave-in-limbo-for-many-service-workers,80.0,12.11,5.76374859708193,6.342513857394809,62.27,50,Partially Left,87.5,64.0,8,2064.0,fastcompany.com,6269
51,PaidSickLeave,https://www.businessinsider.com/whole-foods-doesnt-offer-maternity-paternity-leave-2020-3,80.0,19.43,15.0139146567718,4.417233560090702,62.58,50,Partially Right,100.0,57.0,8,352.0,businessinsider.com,1915
52,PaidSickLeave,https://www.huffpost.com/entry/instacart-grocery-shoppers-strike-coronavirus_n_5e82522cc5b62dd9f5d41760,100.0,16.67,16.666666666666664,0.0,76.67,100,Right,nan,nan,nan,nan,huffpost.com,4999
53,PaidSickLeave,https://gizmodo.com/amazon-has-already-reopened-its-queens-facility-after-a-1842413814,40.0,13.34,10.117604617604616,3.220740568954855,59.12,100,Left,75.0,60.0,8,529.0,gizmodo.com,4550
54,PaidSickLeave,https://www.huffpost.com/entry/companies-no-sick-leave_n_5e6ff060c5b6eab7793acaea,100.0,16.67,16.666666666666664,0.0,76.67,100,Right,nan,nan,nan,nan,huffpost.com,7942
55,PaidSickLeave,https://lifehacker.com/if-you-can-skip-grocery-delivery-1842403347,80.0,14.42,9.012621252204585,5.406746031746032,65.49,50,Partially Left,nan,nan,nan,nan,lifehacker.com,2423
56,PaidSickLeave,https://www.businessinsider.com/coronavirus-kroger-25-credit-all-employees-not-paid-sick-leave-2020-3,80.0,24.22,13.686868686868687,10.535714285714286,41.01,50,Partially Left,100.0,57.0,8,352.0,businessinsider.com,1599
57,PaidSickLeave,https://www.businessinsider.com/whats-in-the-coronavirus-bill-free-testing-benefits-paid-leave-2020-3,80.0,17.67,14.447916666666666,3.2199494949494945,66.81,100,Right,100.0,57.0,8,352.0,businessinsider.com,3638
58,PaidSickLeave,https://www.businessinsider.com/colorado-governor-declares-state-of-emergency-over-coronavirus-covid-19-2020-3,80.0,17.33,9.70218996689585,7.632257448433919,55.47,50,Partially Right,100.0,57.0,8,352.0,businessinsider.com,1736
59,PaidSickLeave,https://www.fastcompany.com/90477115/5-things-you-need-to-know-about-sick-leave-during-the-coronavirus-outbreak?partner=feedburner,80.0,23.12,0.3703703703703703,22.746598639455783,61.78,100,Right,87.5,64.0,8,2064.0,fastcompany.com,5612
60,PaidSickLeave,https://news.yahoo.com/why-frayed-safety-net-tests-212500890.html,80.0,11.04,3.2172438672438672,7.827380952380953,70.67,100,Right,87.5,95.0,8,8.0,news.yahoo.com,9646
61,PaidSickLeave,https://mashable.com/article/uber-lyft-coronavirus-employment/,80.0,13.66,6.666194200065167,6.990527393753202,61.79,100,Left,62.5,75.0,9,nan,mashable.com,4514
62,PaidSickLeave,https://gizmodo.com/sick-days-stories-from-people-keeping-the-world-runnin-1842410993,80.0,12.34,6.768416693819917,5.568135344345018,69.43,100,Left,75.0,60.0,8,529.0,gizmodo.com,16896
63,PaidSickLeave,https://abcnews.go.com/Business/companies-protect-vulnerable-hourly-workers-amid-coronavirus-outbreak/story?id=69555759,80.0,16.66,7.52397244332728,9.136686566122048,62.32,50,Partially Left,82.5,86.0,9,1130.0,abcnews.go.com,11801
64,PaidSickLeave,https://gizmodo.com/what-it-s-like-to-be-sick-and-in-quarantine-at-the-epic-1842583739,80.0,16.99,10.826525195133145,6.159163674078445,64.97,50,Partially Left,75.0,60.0,8,529.0,gizmodo.com,19856
