rank,topic,url,readability,sentence_level_sentiment,sentence_level_objectivity,bias,credibility,trust_metric,google_page_rank,alexa_reach_rank
44,FossilFuelDivestmen,https://seekingalpha.com/article/4321779-exxon-mobil-on-ropes-not-everyone-understands-why,100.0,9.44,78.11,100,nan,nan,nan,nan
45,FossilFuelDivestmen,https://www.thegatewaypundit.com/2020/01/steve-mnuchin-tells-greta-thunberg-to-go-to-college-and-study-economics-after-she-demands-immediate-fossil-fuel-divestment/,80.0,19.9,69.47,100,20.0,28.0,7,6168.0
46,FossilFuelDivestmen,https://www.cbc.ca/news/canada/british-columbia/divestment-university-of-victoria-1.5443954,80.0,11.76,60.91,100,100.0,84.0,8,882.0
47,FossilFuelDivestmen,https://www.nydailynews.com/opinion/ny-oped-time-for-new-york-to-lead-on-fossil-fuel-divestment-20200205-fcsenmwj3rahzcoge5iqrmgkku-story.html,100.0,5.83,71.67,100,75.0,75.0,8,2818.0
48,FossilFuelDivestmen,https://legalinsurrection.com/2020/02/georgetown-university-commits-to-sustainability/,80.0,16.05,63.38,100,87.5,32.0,6,60240.0
49,FossilFuelDivestmen,https://www.desmogblog.com/2020/02/01/cnbc-jim-cramer-fossil-fuel-industry-death-knell-phase,80.0,12.78,60.74,100,nan,nan,nan,nan
50,FossilFuelDivestmen,https://www.commondreams.org/news/2020/02/01/youth-activists-call-california-state-teachers-retirement-system-end-toxic,80.0,11.88,81.64,100,87.5,69.0,7,14729.0
51,FossilFuelDivestmen,https://www.cnn.com/2020/01/23/politics/steven-mnuchin-greta-thunberg-davos-trnd/index.html,80.0,11.74,82.84,100,100.0,87.0,9,nan
52,FossilFuelDivestmen,https://www.commondreams.org/news/2020/01/27/investing-humanity-british-medical-journal-praised-new-fossil-fuel-divestment,40.0,13.91,78.4,50,87.5,69.0,7,14729.0
53,FossilFuelDivestmen,https://cleantechnica.com/2020/02/06/bill-mckibben-slams-canadian-oil-sands-expansion/,80.0,15.51,63.1,100,nan,nan,nan,nan
54,FossilFuelDivestmen,https://allafrica.com/stories/202001310006.html,80.0,9.21,69.95,100,nan,nan,nan,nan
55,FossilFuelDivestmen,https://electrek.co/2020/01/31/jim-cramer-cnbc-fossil-fuels-death-knell/,80.0,19.09,65.75,100,nan,nan,nan,nan
56,FossilFuelDivestmen,https://theweek.com/speedreads/891154/steven-mnuchin-tells-greta-thunberg-study-economics,80.0,13.07,78.18,50,100.0,60.0,7,6221.0
57,FossilFuelDivestmen,https://www.energycentral.com/c/og/canadian-energy-weekly-round-january-21?utm_source=PANTHEON_STRIPPED,20.0,18.96,63.28,50,100.0,65.0,8,9372.0
58,FossilFuelDivestmen,https://theecologist.org/2020/jan/27/pension-fund-divests-fossil-fuels,80.0,16.49,71.5,100,nan,nan,nan,nan
59,FossilFuelDivestmen,https://legalinsurrection.com/2020/01/mcgill-university-prof-resigning-over-schools-refusal-to-divest-from-fossil-fuels/,80.0,17.33,58.1,100,87.5,32.0,6,60240.0
60,FossilFuelDivestmen,https://cleantechnica.com/2020/02/08/how-to-get-started-with-impact-investing/,80.0,21.89,56.08,100,nan,nan,nan,nan
61,FossilFuelDivestmen,https://www.breitbart.com/politics/2020/01/23/steven-mnuchin-tells-greta-thunberg-to-study-economics-before-advising-on-complicated-issues/,80.0,13.5,71.07,100,49.5,69.0,8,287.0
62,FossilFuelDivestmen,https://www.mediaite.com/politics/steve-mnuchins-wife-louise-linton-defends-greta-thunberg-knocks-husband-in-now-deleted-instagram-post/,80.0,8.78,86.21,100,82.5,39.0,7,5897.0
63,FossilFuelDivestmen,https://legalinsurrection.com/2020/02/protesters-from-divest-harvard-occupy-university-hall/,80.0,0.3,99.11,100,87.5,32.0,6,60240.0
64,FossilFuelDivestmen,https://www.commondreams.org/news/2020/01/31/theyre-done-cnbcs-jim-cramer-says-fossil-fuel-industry-death-knell-phase,80.0,13.83,66.75,100,87.5,69.0,7,14729.0
65,FossilFuelDivestmen,https://www.commondreams.org/newswire/2020/02/13/today-50-campus-actions-demand-fossil-fuel-divestment-climate-action,80.0,16.63,75.95,100,87.5,69.0,7,14729.0
66,FossilFuelDivestmen,https://www.greentechmedia.com/articles/read/devil-is-in-the-details-for-worlds-largest-coal-investor,80.0,10.45,56.84,100,nan,nan,nan,nan
67,FossilFuelDivestmen,https://cleantechnica.com/2020/02/08/the-beginners-guide-to-climate-change-renewables/,80.0,13.42,65.97,50,nan,nan,nan,nan
68,FossilFuelDivestmen,https://thesiswhisperer.com/2020/02/13/unisuper-not-so-super/,80.0,16.08,69.37,100,nan,nan,nan,nan
69,FossilFuelDivestmen,https://cleantechnica.com/2020/01/26/a-woman-in-a-mans-car-world-why-the-cleantech-field-is-so-much-more-diverse/,80.0,13.81,68.45,100,nan,nan,nan,nan
70,FossilFuelDivestmen,https://blogs.wsj.com/economics/2020/01/30/newsletter-coronavirus-spreads-fed-holds-steady/,100.0,9.17,80.21,50,100.0,77.0,8,535.0
71,FossilFuelDivestmen,https://www.washingtonpost.com/politics/2020/02/17/governments-havent-managed-reduce-greenhouse-gases-heres-whos-taking-charge-next-phase/,100.0,5.06,90.35,50,100.0,87.0,8,239.0
72,FossilFuelDivestmen,https://www.bostonglobe.com/opinion/2016/05/18/climate-denial-lives-exxon/NIacG3Q1iNdRjygjzy0CGO/story.html,80.0,10.76,69.9,100,100.0,63.0,8,4624.0
73,FossilFuelDivestmen,https://www.commondreams.org/news/2020/02/03/divestment-fever-spreads-eco-radicals-goldman-sachs-downgrade-exxon-stock-sell,40.0,18.24,73.29,100,87.5,69.0,7,14729.0
74,FossilFuelDivestmen,https://www.teenvogue.com/story/aoc-support-greta-thunberg-trump-administration-steven-mnuchin-economics-degree,40.0,15.66,72.63,100,nan,nan,nan,nan
75,FossilFuelDivestmen,https://www.commondreams.org/news/2020/02/08/something-big-shifting-georgetown-announces-fossil-fuel-divestment-students-across,80.0,18.17,70.23,100,87.5,69.0,7,14729.0
76,FossilFuelDivestmen,https://finance.yahoo.com/news/us-treasury-secretary-steven-mnuchin-lets-not-call-it-climate-change-113715908.html,80.0,10.0,71.96,100,87.5,95.0,8,8.0
77,FossilFuelDivestmen,https://www.dw.com/en/how-divestment-stacks-up-against-fossil-fuels/a-52032277,80.0,11.8,71.43,100,nan,nan,nan,nan
78,FossilFuelDivestmen,https://news.yahoo.com/steve-mnuchins-wife-defends-greta-135937017.html,80.0,8.05,75.91,100,87.5,95.0,8,8.0
79,FossilFuelDivestmen,https://news.yahoo.com/steven-mnuchin-tells-greta-thunberg-132629419.html,40.0,16.44,72.69,100,87.5,95.0,8,8.0
80,FossilFuelDivestmen,https://dailycaller.com/2020/01/23/chris-cuomo-greta-thunberg-kid-nick-sandman-cnn/,40.0,5.91,85.27,100,70.0,45.0,8,797.0
81,FossilFuelDivestmen,https://www.commondreams.org/news/2020/01/29/history-big-ten-university-students-unanimously-pass-resolution-calling-schools,100.0,14.46,70.4,100,87.5,69.0,7,14729.0
82,FossilFuelDivestmen,https://www.commondreams.org/news/2020/01/23/mocking-call-fossil-fuel-divestment-foreclosure-king-steve-mnuchin-tells-greta,80.0,12.53,83.96,100,87.5,69.0,7,14729.0
83,FossilFuelDivestmen,https://thehill.com/policy/energy-environment/479588-greta-thunberg-hits-back-at-mnuchin-doesnt-take-a-degree-to-know,40.0,13.55,73.42,100,92.5,72.0,8,860.0
84,FossilFuelDivestmen,https://www.commondreams.org/newswire/2020/01/29/oxford-students-occupy-college-climate-change-protest,80.0,14.36,63.31,100,87.5,69.0,7,14729.0
85,FossilFuelDivestmen,https://www.commondreams.org/views/2020/01/21/blackrock-announcement-beginning-end-fossil-fuel-system,80.0,13.48,65.24,100,87.5,69.0,7,14729.0
86,FossilFuelDivestmen,https://www.energycentral.com/c/og/activists-are-preparing-congress-investigate-energy-companies?utm_source=PANTHEON_STRIPPED,40.0,17.34,60.92,100,100.0,65.0,8,9372.0
87,FossilFuelDivestmen,https://www.irishtimes.com/news/environment/greens-reject-view-that-irish-voters-don-t-care-about-climate-issues-1.4161762,80.0,8.63,55.73,100,nan,nan,nan,nan
88,FossilFuelDivestmen,http://thegrio.com/2020/02/06/george-washington-university-president-apologizes-race/,40.0,13.15,74.47,100,100.0,25.0,7,51842.0
89,FossilFuelDivestmen,https://www.reuters.com/article/press-digest-nyt-idUSL4N29T13N,80.0,5.2,72.47,50,100.0,87.0,9,544.0
90,FossilFuelDivestmen,https://www.alternet.org/2020/01/foreclosure-king-steve-mnuchin-tells-greta-thunberg-to-go-study-economics/,80.0,10.14,81.76,100,87.5,33.0,7,15740.0
91,FossilFuelDivestmen,https://www.greenbiz.com/article/bp-announces-net-zero-2050-ambition,80.0,14.43,63.08,100,nan,nan,nan,nan
92,FossilFuelDivestmen,https://news.yahoo.com/kids-taking-streets-climate-activists-110052163.html,40.0,8.1,77.83,100,87.5,95.0,8,8.0
93,FossilFuelDivestmen,https://www.thestar.com/news/canada/2020/01/20/mcgill-principal-defends-decision-not-to-divest-after-profs-resignation.html,40.0,16.23,69.96,50,100.0,73.0,8,4247.0
94,FossilFuelDivestmen,https://www.commondreams.org/newswire/2020/02/03/yale-undergraduate-representatives-unanimously-vote-join-call-yale-cancel-puerto,40.0,10.04,73.09,100,87.5,69.0,7,14729.0
95,FossilFuelDivestmen,https://www.ai-cio.com/news/fossil-fuel-divestment-yields-no-discernible-effect-endowments/,80.0,11.37,59.11,50,nan,nan,nan,nan
96,FossilFuelDivestmen,https://www.nationalobserver.com/2020/02/03/opinion/canada-falling-short-fossil-fuel-divestment,80.0,13.85,70.17,50,80.0,40.0,7,19684.0
97,FossilFuelDivestmen,https://www.freerepublic.com/focus/f-news/3810244/posts,80.0,13.58,70.8,50,nan,nan,nan,nan
98,FossilFuelDivestmen,https://wattsupwiththat.com/2020/01/20/the-green-swan-bis-urges-buy-up-of-stranded-coal-assets-to-prevent-a-new-gfc/,80.0,12.36,65.21,50,nan,nan,nan,nan
99,FossilFuelDivestmen,https://www.nationalobserver.com/2020/01/31/news/harvard-alumni-pushing-fossil-fuel-divestment,80.0,11.8,58.58,100,80.0,40.0,7,19684.0
100,FossilFuelDivestmen,https://www.newstatesman.com/politics/environment/2020/01/leader-limits-green-capitalism,80.0,12.54,61.84,100,100.0,62.0,7,24515.0
1,NuclearPower,https://www.wired.com/story/soothing-power-asmr-youtube-videos/,80.0,14.33,66.2,100,100.0,85.0,8,1138.0
2,NuclearPower,https://hardware.slashdot.org/story/20/01/23/2228252/germany-rejected-nuclear-power----and-deadly-emissions-spiked,100.0,10.83,98.33,100,nan,nan,nan,nan
3,NuclearPower,https://readwrite.com/2020/02/04/why-a-tech-startup-is-like-a-nuclear-power-plant/,80.0,14.66,65.6,100,nan,nan,nan,nan
4,NuclearPower,https://hackaday.com/2020/02/12/nuclear-fusion-reactors-that-arent-tokomaks-or-stellarators/,80.0,16.81,57.56,100,nan,nan,nan,nan
5,NuclearPower,https://www.reuters.com/article/us-iran-nuclear-usa-idUSKBN1ZT1PW,40.0,12.63,64.35,100,100.0,87.0,9,544.0
6,NuclearPower,https://london.ctvnews.ca/first-nation-votes-no-on-nuclear-waste-storage-in-bruce-county-ont-1.4792113,80.0,9.09,79.34,50,100.0,65.0,7,3261.0
7,NuclearPower,https://hackaday.com/2020/01/29/alternative-uses-for-nuclear-waste/,80.0,13.81,67.01,100,nan,nan,nan,nan
8,NuclearPower,https://hackaday.com/2020/01/23/nuclear-fusion-at-100-the-hidden-race-for-energy-supremacy/,40.0,18.14,58.08,100,nan,nan,nan,nan
11,NuclearPower,https://www.defensenews.com/naval/2020/01/31/with-laser-weapons-coming-the-us-navys-newest-super-carrier-has-space-and-power-to-spare/,80.0,11.74,71.78,50,100.0,58.0,7,29278.0
12,NuclearPower,https://www.bloomberg.com/opinion/articles/2020-02-05/japan-turns-to-coal-after-closing-nuclear-power-plants,100.0,33.33,53.7,50,95.0,84.0,8,461.0
13,NuclearPower,https://www.businessinsider.com/iran-trump-nuclear-deal-dead-cannot-save-2020-1,80.0,15.12,66.42,50,100.0,57.0,8,352.0
14,NuclearPower,https://news.yahoo.com/aiming-green-german-cabinet-backs-093615492.html,80.0,13.83,70.26,50,87.5,95.0,8,8.0
15,NuclearPower,https://www.reuters.com/article/us-northkorea-propaganda-analysis-idUSKBN1ZQ0A9,80.0,10.99,61.12,50,100.0,87.0,9,544.0
16,NuclearPower,https://www.cnet.com/news/rolls-royce-is-reportedly-building-mini-nuclear-reactors/,100.0,7.83,78.5,50,100.0,86.0,8,155.0
17,NuclearPower,https://news.yahoo.com/sailing-russian-nuclear-submarines-basically-064700017.html,80.0,17.3,59.22,50,87.5,95.0,8,8.0
18,NuclearPower,https://time.com/5784266/trump-uranium-mining-stockpile/,40.0,11.17,75.35,50,95.0,64.0,8,1028.0
19,NuclearPower,https://www.energylivenews.com/2019/06/20/japan-to-build-20gw-of-coal-fired-capacity-over-next-decade/,80.0,12.81,66.46,50,nan,nan,nan,nan
20,NuclearPower,https://www.foxnews.com/science/chernobyl-fungi-eats-radiation,40.0,14.36,55.01,100,75.0,82.0,8,222.0
21,NuclearPower,https://news.yahoo.com/russian-commandos-getting-very-own-103000265.html,40.0,13.33,63.81,50,87.5,95.0,8,8.0
22,NuclearPower,https://earther.gizmodo.com/us-carbon-emissions-are-on-track-to-fall-a-shameful-4-p-1841392107,80.0,15.0,56.9,100,75.0,60.0,8,529.0
23,NuclearPower,https://time.com/5783980/defense-budget-wrong-future-war/,80.0,13.14,63.47,50,95.0,64.0,8,1028.0
24,NuclearPower,https://news.yahoo.com/irans-khamenei-address-nation-facing-072555345.html,80.0,11.96,66.47,50,87.5,95.0,8,8.0
25,NuclearPower,https://www.businessinsider.com/power-line-fusions-wins-big-and-the-downside-of-li-ion-batteries-2020-1,80.0,15.14,73.56,100,100.0,57.0,8,352.0
27,NuclearPower,https://www.newscientist.com/article/mg24532682-700-we-need-nuclear-power-to-fight-climate-change-but-is-it-doomed/,80.0,5.0,81.67,100,95.0,78.0,8,7979.0
28,NuclearPower,https://boingboing.net/2020/02/04/russian-priests-must-stop-bles.html,40.0,6.94,70.03,50,62.0,72.0,8,4847.0
29,NuclearPower,https://news.yahoo.com/could-trump-replicate-soleimani-killing-140000381.html,80.0,17.2,58.27,100,87.5,95.0,8,8.0
30,NuclearPower,https://news.yahoo.com/why-america-still-storing-dozens-111500531.html,80.0,19.34,49.54,100,87.5,95.0,8,8.0
31,NuclearPower,https://boingboing.net/2020/02/13/what-it-was-like-to-be-in-japa.html,80.0,20.89,61.87,100,62.0,72.0,8,4847.0
32,NuclearPower,https://boingboing.net/2020/02/10/theres-a-new-radiation-eatin.html,40.0,11.83,68.62,100,62.0,72.0,8,4847.0
34,NuclearPower,https://news.yahoo.com/irans-khamenei-says-u-showed-134338336.html,80.0,8.02,74.67,50,87.5,95.0,8,8.0
35,NuclearPower,https://news.yahoo.com/watch-russia-test-weapon-kill-100000210.html,80.0,8.6,60.54,50,87.5,95.0,8,8.0
36,NuclearPower,https://news.yahoo.com/trouble-russia-helping-china-build-170000317.html,80.0,18.64,50.93,50,87.5,95.0,8,8.0
37,NuclearPower,https://www.vice.com/en_us/article/akwky4/russias-church-blesses-nuclear-weapons-some-clergy-want-to-stop,80.0,4.75,74.51,50,100.0,59.0,8,122.0
38,NuclearPower,https://www.businessinsider.com/what-to-do-survived-the-apocalypse-2019-12,80.0,19.53,64.29,100,100.0,57.0,8,352.0
39,NuclearPower,https://www.bbc.co.uk/news/uk-england-suffolk-51211543,100.0,25.03,47.9,50,95.0,96.0,9,102.0
40,NuclearPower,https://news.yahoo.com/revealed-secrets-behind-russias-crazy-050000151.html,80.0,12.77,57.16,50,87.5,95.0,8,8.0
41,NuclearPower,https://www.nature.com/articles/d41586-020-00304-0?utm_source=feedburner,80.0,16.46,63.82,50,nan,nan,nan,nan
42,NuclearPower,https://www.newyorker.com/news/news-desk/almost-everything-in-dr-strangelove-was-true,80.0,13.59,65.45,50,100.0,79.0,8,1455.0
43,NuclearPower,https://news.yahoo.com/u-renews-pressure-china-join-221129237.html,80.0,3.42,76.25,50,87.5,95.0,8,8.0
44,NuclearPower,https://moz.com/blog/the-power-of-is-featured-snippet-case-study,80.0,14.85,75.28,100,nan,nan,nan,nan
45,NuclearPower,https://www.nature.com/articles/d41586-020-00304-0,80.0,16.46,63.82,50,nan,nan,nan,nan
46,NuclearPower,https://jalopnik.com/trumps-new-more-american-air-force-one-is-a-disgrace-to-1841584597,80.0,14.9,63.22,100,nan,nan,nan,nan
47,NuclearPower,https://news.yahoo.com/billy-mitchell-redux-heavy-bomber-163000380.html,80.0,20.04,53.97,50,87.5,95.0,8,8.0
48,NuclearPower,https://www.usatoday.com/story/opinion/2020/01/22/donald-trump-impeachment-defense-oath-of-office-means-nothing-column/4531795002/,80.0,13.6,69.82,100,100.0,84.0,8,363.0
49,NuclearPower,https://earther.gizmodo.com/joe-biden-says-no-scientists-back-bernie-sanders-clima-1841209845,80.0,12.4,62.39,100,75.0,60.0,8,529.0
50,NuclearPower,https://www.realclearscience.com/blog/2020/02/04/fungi_that_eat_radiation_are_growing_on_the_walls_of_chernobyls_ruined_nuclear_reactor.html?utm_source=DamnInteresting,40.0,23.4,63.51,100,nan,nan,nan,nan
51,NuclearPower,https://www.economist.com/the-world-this-week/2020/01/25/politics-this-week,80.0,7.26,82.3,50,100.0,72.0,8,2503.0
52,NuclearPower,https://www.economist.com/the-world-this-week/2020/01/23/politics-this-week,80.0,7.26,82.3,50,100.0,72.0,8,2503.0
53,NuclearPower,https://www.businessinsider.com/trump-alone-world-stage-europe-ignores-threats-and-backs-huawei-2020-1,80.0,8.42,74.84,100,100.0,57.0,8,352.0
54,NuclearPower,https://blogs.scientificamerican.com/observations/the-peril-and-power-of-following-the-evidence/,80.0,9.15,79.32,100,100.0,72.0,8,3559.0
55,NuclearPower,https://www.bloomberg.com/news/videos/2020-01-21/hitachi-s-nakanishi-on-business-model-ev-investments-nuclear-power-video,100.0,33.33,53.7,50,95.0,84.0,8,461.0
56,NuclearPower,https://www.bbc.co.uk/news/world-europe-51282716,80.0,12.34,68.37,100,95.0,96.0,9,102.0
57,NuclearPower,https://www.eenews.net/climatewire/2020/02/12/stories/1062327927,100.0,31.21,54.85,100,nan,nan,nan,nan
58,NuclearPower,https://whatisnuclear.com/blog/2020-01-26-offshore-power-systems.html,80.0,12.94,68.22,100,nan,nan,nan,nan
59,NuclearPower,https://news.yahoo.com/happens-battleship-submarine-had-baby-040000434.html,80.0,16.34,70.23,50,87.5,95.0,8,8.0
60,NuclearPower,https://www.aljazeera.com/news/2020/02/uae-issues-operating-licence-arab-world-nuclear-plant-200217080555597.html,40.0,9.32,63.84,50,82.5,73.0,8,nan
61,NuclearPower,https://abcnews.go.com/International/resistance-diplomacy-iranians-face-crucial-questions-41st-anniversary/story?id=68909675,80.0,6.78,82.19,0,82.5,86.0,9,1130.0
62,NuclearPower,https://www.xataka.com/energia/falta-energia-nuclear-desastre-fukushima-japon-da-marcha-atras-lucha-contaminacion-apuesta-carbon,80.0,0.68,96.84,50,nan,nan,nan,nan
63,NuclearPower,https://www.wsj.com/articles/time-to-stop-the-doomsday-clock-11579734922,100.0,6.25,90.0,50,100.0,77.0,8,535.0
64,NuclearPower,https://boingboing.net/2020/01/21/divest-now.html,80.0,11.29,68.97,100,62.0,72.0,8,4847.0
65,NuclearPower,https://news.yahoo.com/russia-china-iran-love-nuclear-053000091.html,80.0,14.72,65.96,100,87.5,95.0,8,8.0
66,NuclearPower,https://news.yahoo.com/americas-nimitz-class-nuclear-aircraft-103000491.html,80.0,20.45,43.33,100,87.5,95.0,8,8.0
67,NuclearPower,https://www.nature.com/articles/d41586-020-00111-7?utm_source=feedburner,80.0,16.26,64.62,100,nan,nan,nan,nan
68,NuclearPower,https://www.nature.com/articles/d41586-020-00254-7?utm_source=feedburner,80.0,10.01,68.88,0,nan,nan,nan,nan
69,NuclearPower,https://www.foxnews.com/science/paul-dabbar-talks-national-lab-system-investment-in-antarctica-and-more,80.0,10.06,72.5,100,75.0,82.0,8,222.0
70,NuclearPower,https://www.nature.com/articles/d41586-020-00111-7,80.0,16.26,64.62,100,nan,nan,nan,nan
71,NuclearPower,https://www.nature.com/articles/d41586-020-00254-7,80.0,10.01,68.88,0,nan,nan,nan,nan
72,NuclearPower,https://news.yahoo.com/why-did-russias-carrier-guns-150000453.html,80.0,24.09,40.57,50,87.5,95.0,8,8.0
73,NuclearPower,https://www.neatorama.com/2020/01/26/Rolls-Royce-To-Install-And-Operate-Mini-Nuclear-Stations-By-2029/,80.0,9.27,82.5,100,nan,nan,nan,nan
74,NuclearPower,https://news.yahoo.com/iran-powerful-cruise-missile-isnt-213000978.html,80.0,24.28,53.83,50,87.5,95.0,8,8.0
